name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,map_url,status_hours
Onion Restro & Cafe,"6X67+W2C, Pokhara 33700",,,984-6031128,restaurant,Grid Search,,,28.2062673,83.9448423,"https://www.google.com/maps/place/Onion+Restro+%26+Cafe/@28.2062673,83.9448423,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595ae20060fd3:0x2a4b981f283ce2b5!8m2!3d28.212316!4d83.962516!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11f5tbn9cl?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
CHEAP AND BEST RESTAURANT &BAR,"6X46+GQ3, Lakeside Rd, Pokhara 33700",,,980-3391170,restaurant,Grid Search,,,28.2062673,83.9448423,"https://www.google.com/maps/place/CHEAP+AND+BEST+RESTAURANT+%26BAR/@28.2062673,83.9448423,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995951b6de5e5c1:0xed2f051b90cdbc97!8m2!3d28.2062606!4d83.9619357!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5UVVJKYjJGaVlUWkJSUkFC4AEA-gEECFkQPA!16s%2Fg%2F11gbl2vgzs?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Lake City Restaurant And Bhanchha Ghar,"6X3F+366, Rastra Bank Rd, Pokhara 33700",,,984-6030507,restaurant,Grid Search,,,28.2062673,83.9448423,"https://www.google.com/maps/place/Lake+City+Restaurant+And+Bhanchha+Ghar/@28.2062673,83.9448423,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595a94c5f0a49:0x8fe310b57726e1fd!8m2!3d28.2026556!4d83.9730285!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU42T1RjdFFuTlJSUkFC4AEA-gEFCNAOEEU!16s%2Fg%2F11rn4pmv9w?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 10 AM Sat 
Rose and Crown Restaurant & Bar,"6X7G+WGC, Pokhara 33700",,,061-450218,restaurant,Grid Search,,,28.2026556,83.9550041,"https://www.google.com/maps/place/Rose+and+Crown+Restaurant+%26+Bar/@28.2026556,83.9550041,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595003133986d:0x4fe9d3a0cbedd879!8m2!3d28.2148069!4d83.9762652!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyNVNSMXByV1RGYVZteEhWVmR3ZEU1VlpFZGxibFp1VWtSYWFrNUhZeEFC4AEA-gEECAAQPQ!16s%2Fg%2F11wr0b6cb5?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
ROJI MOMO RESTAURANT,"6X5P+R6P, Pokhara 33700",,,,restaurant,Grid Search,,,28.2148069,83.9582408,"https://www.google.com/maps/place/ROJI+MOMO+RESTAURANT/@28.2148069,83.9582408,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595003dc5c9f9:0x67ff629afb340c4e!8m2!3d28.2095831!4d83.9855674!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11wp53kt8s?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 5 AM Sat 
The Soaltee Restaurant,"5XXF+FX8, Pokhara 33700",,,061-463457,restaurant,Grid Search,,,28.2095831,83.967543,"https://www.google.com/maps/place/The+Soaltee+Restaurant/@28.2095831,83.967543,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595a77e6b8011:0x1378adf3f7551c48!8m2!3d28.1986555!4d83.9749468!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVIxTVZwMlMwNW5FQUXgAQD6AQQIJxAe!16s%2Fg%2F1ptzdlygm?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
Baral Brothers Restaurant,"6X7F+C2G, Pokhara 33700",,,061-576290,restaurant,Grid Search,,,28.213561,83.9545583,"https://www.google.com/maps/place/Baral+Brothers+Restaurant/@28.213561,83.9545583,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595002764b93d:0xbda590e946460a07!8m2!3d28.213561!4d83.9725827!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJvZEhaeFgwRjNFQUXgAQD6AQQIABA3!16s%2Fg%2F11g8tzb149?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
iBlues Restro,"Nayabazar Rd, Pokhara 33700",,,061-544639,restaurant,Grid Search,,,28.213561,83.9545583,"https://www.google.com/maps/place/iBlues+Restro/@28.213561,83.9545583,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595b330825cc3:0x679310fc612cf326!8m2!3d28.2136792!4d83.9885982!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARhtb2Rlcm5faW5kaWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUmxNVXBoUjBObkVBReABAPoBBAgAEDA!16s%2Fg%2F11fy4t438d?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 10 AM Sat 
iBlues Restro,"Nayabazar Rd, Pokhara 33700",,,984-6642778,restaurant,Grid Search,,,28.2136792,83.9705738,"https://www.google.com/maps/place/Happyland+Garnish+Restaurant/@28.2136792,83.9705738,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595a62762ec07:0x1e795b28a8804bc0!8m2!3d28.2122276!4d83.9711809!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU53ZWt3MlJsTlJFQUXgAQD6AQQIABAS!16s%2Fg%2F11f76bd2bw?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Happyland Garnish Restaurant,"6X6C+VFV, Pokhara 33700",,,984-6642778,restaurant,Grid Search,,,28.2122276,83.9531565,"https://www.google.com/maps/place/Happyland+Garnish+Restaurant/@28.2122276,83.9531565,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595a62762ec07:0x1e795b28a8804bc0!8m2!3d28.2122276!4d83.9711809!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU53ZWt3MlJsTlJFQUXgAQD6AQQIABAS!16s%2Fg%2F11f76bd2bw?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
KANUNG LANGHALI RESTAURANT,"5XWC+Q2X, Pokhara 33700",,,986-3777307,restaurant,Grid Search,,,28.2122276,83.9531565,"https://www.google.com/maps/place/KANUNG+LANGHALI+RESTAURANT/@28.2122276,83.9531565,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595b393e41de7:0x51f57257c8ae6cc!8m2!3d28.1969782!4d83.9701179!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwTk1HUXhWbkJXTTFaMVVWZHNVVkZUTUhSbFdGb3lZbnBrYzFwVlJSQULgAQD6AQQIABBE!16s%2Fg%2F11l6f67btx?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 11 AM Sat 
Jk'S food corner n restaurant,"Sirjana chowk-8, Rastra Bank Rd, Pokhara 33700",,,981-3414175,restaurant,Grid Search,,,28.1969782,83.9520935,"https://www.google.com/maps/place/Jk'S+food+corner+n+restaurant/@28.1969782,83.9520935,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595643a4d2a17:0x4c024691de47cfed!8m2!3d28.2104356!4d83.9800156!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11sg83qc97?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Genz cafe restaurant n bar,"Prithivi chok, Pokhara 33700",,,976-8008700,restaurant,Grid Search,,,28.2226325,83.9686501,"https://www.google.com/maps/place/Genz+cafe+restaurant+n+bar/@28.2226325,83.9686501,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950009a468b9:0xaf9eaf1f7e9f042!8m2!3d28.2092792!4d83.9851523!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11n9sq2mn8?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Genz cafe and restaurant,"prithivi chowk, Pokhara 33700",,,976-8008700,restaurant,Grid Search,,,28.2072644,83.9592591,"https://www.google.com/maps/place/Genz+cafe+and+restaurant/@28.2072644,83.9592591,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x39959522505a4cd7:0x378dcc68eda84f23!8m2!3d28.2092761!4d83.9851521!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwb1RGcElhRWxoTURWNVlrVk9ObGRyUmpCWU1IaDZUVEozTW1GRlJSQULgAQD6AQQIABAX!16s%2Fg%2F11n4pzvxhb?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7:05 AM Sat 
Foodhouse restaurant,"6266+CP7, Pokhara 33700",,,,restaurant,Grid Search,,,28.2072644,83.9592591,"https://www.google.com/maps/place/Foodhouse+restaurant/@28.2072644,83.9592591,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995951094d5d487:0x9a4d8d7d9adaf16b!8m2!3d28.2110311!4d84.0118061!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11gr404_ts?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Cristina Family Restaurant,"6275+JV6, Pokhara 33700",,,982-4113415,restaurant,Grid Search,,,28.2110311,83.9937817,"https://www.google.com/maps/place/Cristina+Family+Restaurant/@28.2110311,83.9937817,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595cd41cfe297:0xe6eb67a20883cfa4!8m2!3d28.2140363!4d84.009637!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11nfw450sc?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Open 24 hours 
Thicheko Aalu & Dolphin Restaurant,"Buddha chowk-10, Pokhara 33700",,,982-7120224,restaurant,Grid Search,,,28.2080346,83.9700341,"https://www.google.com/maps/place/Sonlove+Restaurant+(Famous+Thicheko+Aaloo)/@28.2080346,83.9700341,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595a362d11a8d:0xd0b179da52bdf3ca!8m2!3d28.206597!4d83.9941845!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5mZDNSVVFtOW5SUkFC4AEA-gEECDIQJg!16s%2Fg%2F11h3f1z_31?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Sonlove Restaurant (Famous Thicheko Aaloo),"Buddha chowk-10, Pokhara 33700",,,982-7120224,restaurant,Grid Search,,,28.2080346,83.9700341,"https://www.google.com/maps/place/Sonlove+Restaurant+(Famous+Thicheko+Aaloo)/@28.2080346,83.9700341,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595a362d11a8d:0xd0b179da52bdf3ca!8m2!3d28.206597!4d83.9941845!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5mZDNSVVFtOW5SUkFC4AEA-gEECDIQJg!16s%2Fg%2F11h3f1z_31?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Chimeki Restaurant,"6254+XXH, Unnamed Road, Pokhara 33700",,,980-5879720,restaurant,Grid Search,,,28.2080346,83.9700341,"https://www.google.com/maps/place/Chimeki+Restaurant/@28.2080346,83.9700341,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595c28c9ebb65:0x1d1b07f429d56178!8m2!3d28.2099271!4d84.0074936!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11fks29c0w?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 9 AM Sat 
The Himalayan Restaurant And Bar,"Amarsingh chowk, Kamana Marga, Pokhara 33700",,,061-591522,restaurant,Grid Search,,,28.2099271,83.9894692,"https://www.google.com/maps/place/The+Himalayan+Restaurant+And+Bar/@28.2099271,83.9894692,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595e8e6edcfc5:0x1653127d98ab5268!8m2!3d28.2046485!4d83.9994626!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU0xZEVwaGVXUjNFQUXgAQD6AQQIABAx!16s%2Fg%2F11sv_5x1td?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Royal Crown Cafe and Restaurant,"6X4G+72J, Pokhara-Baglung Hwy, Pokhara 33700",,,981-6190199,restaurant,Grid Search,,,28.2099271,83.9894692,"https://www.google.com/maps/place/Royal+Crown+Cafe+and+Restaurant/@28.2099271,83.9894692,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595561106a82b:0x6b85556491ceac7e!8m2!3d28.2057143!4d83.9750286!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU40T0ZsRVJISjNSUkFC4AEA-gEECAAQJg!16s%2Fg%2F11sgvc4zhr?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
The Cutting Tea Restaurant,Pokhara 37000,,,976-8022554,restaurant,Grid Search,,,28.2057143,83.9570042,"https://www.google.com/maps/place/The+Cutting+Tea+Restaurant/@28.2057143,83.9570042,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995957347bffde9:0x4f8a3b58b59d7654!8m2!3d28.2067003!4d83.9795164!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwQ1NGVnNXalpYUm1Sd1ZrVXhWVTFHYUZkWU1rcDZVbXBDVmxWR1JSQULgAQD6AQQIIRAg!16s%2Fg%2F11ythk39f5?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Atoz restaurant,"6X6P+6PR, Pokhara 33700",,,061-550260,restaurant,Grid Search,,,28.2057143,83.9570042,"https://www.google.com/maps/place/Atoz+restaurant/@28.2057143,83.9570042,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595110479fcb1:0x5b467184fb2ae948!8m2!3d28.2106234!4d83.9867695!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11m2dwhbck?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Neem's Food & Restaurant,"6X9H+P25, Santi Marg, Pokhara 33700",,,,restaurant,Grid Search,,,28.2106234,83.9687451,"https://www.google.com/maps/place/Neem's+Food+%26+Restaurant/@28.2106234,83.9687451,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595ca3ab22a5b:0x3697e2578fbe431a!8m2!3d28.2192584!4d83.977611!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJDY1RSMVF6TkJSUkFC4AEA-gEFCJ0BECw!16s%2Fg%2F11fltrd1n0?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 7 AM Sat 
Gaughar eco Restaurant,"6X7H+4QP, Srijana chok, Pokhara 33700",,,061-543385,restaurant,Grid Search,,,28.2106234,83.9687451,"https://www.google.com/maps/place/Gaughar+eco+Restaurant/@28.2106234,83.9687451,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950bfc76be67:0x7492048ec2e9e5de!8m2!3d28.2128275!4d83.9794654!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJXTjA1UFVraG5FQUXgAQD6AQQIABAr!16s%2Fg%2F11js2r_rkh?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 8 AM Sat 
Gurung cottage (majheri restaurant and bar),"6252+WWH, Pokhara 33700",,,976-6614999,restaurant,Grid Search,,,28.2222723,83.9730479,"https://www.google.com/maps/place/Gurung+cottage+(majheri+restaurant+and+bar)/@28.2222723,83.9730479,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595b6ef389afb:0xfe5add85a8545bfb!8m2!3d28.2098429!4d84.0023497!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARNiYXJiZWN1ZV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU55YW5aeGFEZEJSUkFC4AEA-gEECAAQGg!16s%2Fg%2F11vcnm11vm?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
Shreejan cafe and restaurant,"Kalika secondary school, Pokhara 33700",,,981-3040481,restaurant,Grid Search,,,28.2017045,83.9812078,"https://www.google.com/maps/place/Shreejan+cafe+and+restaurant/@28.2017045,83.9812078,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x39959500280b3b59:0xfb9982e4da9895f6!8m2!3d28.2017045!4d83.9992322!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11ldtdyq93?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 1 AM Sat 
Deurali Restaurant,"6XCM+HP6, Pokhara 33700",,,980-7020210,restaurant,Grid Search,,,28.1986464,83.9969494,"https://www.google.com/maps/place/Deurali+Restaurant/@28.1986464,83.9969494,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595d74b7e2f25:0x5c19ebb0f443ae13!8m2!3d28.2214118!4d83.9842528!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5UVU5SZUZwUVVuWkJSUkFC4AEA-gEECAAQKQ!16s%2Fg%2F11y2h34027?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",
Pali cottage halal restaurant and cafe,"6255+JXF, Pokhara 33700",,,982-6076209,restaurant,Grid Search,,,28.2214118,83.9662284,"https://www.google.com/maps/place/Pali+cottage+halal+restaurant+and+cafe/@28.2214118,83.9662284,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595006ec0393b:0x516a0df1e9d66218!8m2!3d28.2090524!4d84.0099101!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU42YmpocU0yNTNSUkFC4AEA-gEECAAQFQ!16s%2Fg%2F11y591zjqm?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 PM Sat 
Bharati Cafe & Restaurant,"6XCH+98R, Pokhara-Baglung Hwy, Pokhara 33700",,,,restaurant,Grid Search,,,28.2026556,83.9550041,"https://www.google.com/maps/place/Bharati+Cafe+%26+Restaurant/@28.2026556,83.9550041,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995950046b3d50b:0xc6b328d75cfdcfad!8m2!3d28.2209598!4d83.9782879!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARJjaGluZXNlX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11yg3hgl_r?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6:30 PM Sat 
Ashish Restaurant and Snooker House,"6X7F+FG3, Pokhara 33700",,,980-6662032,restaurant,Grid Search,,,28.2209598,83.9602635,"https://www.google.com/maps/place/Ashish+Restaurant+and+Snooker+House/@28.2209598,83.9602635,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595b2fee73839:0x3118489f6d1c3274!8m2!3d28.2136441!4d83.9737841!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5hTkY4dFZrbFJFQUXgAQD6AQUI-gIQRw!16s%2Fg%2F11mjxxbh4s?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 9 AM Sat 
Saggu Tibetan Restaurant,"Srijana Chowk, Pokhara 33700",,,980-8040109,restaurant,Grid Search,,,28.2119408,83.9688657,"https://www.google.com/maps/place/Saggu+Tibetan+Restaurant/@28.2119408,83.9688657,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995954de9917281:0x304d084f83450a3f!8m2!3d28.2097144!4d83.9799052!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDIxd1dGZHJPVWhhTW5CcFRsZDBOR1JyUmpCamFUQjVaVmRvVG1WVlJSQULgAQD6AQQIABAd!16s%2Fg%2F11v0rkh91g?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 9 AM Sat 
Pachabhaiya Restaurant,"6226+7J5, Unnamed Road, Pokhara 33700",,,985-6057257,restaurant,Grid Search,,,28.2119408,83.9688657,"https://www.google.com/maps/place/Pachabhaiya+Restaurant/@28.2119408,83.9688657,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x3995958ef25a2751:0xd59b44507c155b75!8m2!3d28.2006322!4d84.0116173!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSAQpyZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5UVVIzY25KMmNqQkJSUkFC4AEA-gEECAAQSw!16s%2Fg%2F11h7c72nf5?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
Lafa de kitchen restaurant,"12 Bhadrakali marga, Pokhara 33700",,,984-6112554,restaurant,Grid Search,,,28.2006322,83.9935929,"https://www.google.com/maps/place/Lafa+de+kitchen+restaurant/@28.2006322,83.9935929,15z/data=!4m11!1m3!2m2!1srestaurant!6e5!3m6!1s0x399595a41d1057a9:0xf0de1ab1c70de3d1!8m2!3d28.2114589!4d84.0027361!15sCgpyZXN0YXVyYW50WgwiCnJlc3RhdXJhbnSSARFmYW1pbHlfcmVzdGF1cmFudOABAA!16s%2Fg%2F11k3xkw5pb?entry=ttu&g_ep=EgoyMDI2MDQxNC4wIKXMDSoASAFQAw%3D%3D",Closed · Opens 6 AM Sat 
